name;fuji astia-like (hires)
description;fuji astia-like colorchecker (49 patches)
num_gray;24
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
D18;70.577133178710938;-15.568674087524414;8.7210416793823242;85.852653503417969;-13.68910026550293;8.3136081695556641
D19;61.640007019042969;5.7092008590698242;-27.058088302612305;81.053237915039062;2.31972336769104;-26.172029495239258
D20;34.913215637207031;22.850736618041992;19.288938522338867;46.649604797363281;39.916187286376953;36.979454040527344
D21;46.953052520751953;8.0222787857055664;8.5894641876220703;62.604232788085938;11.085391044616699;13.696885108947754
D22;59.975143432617188;10.460227966308594;12.229097366333008;75.931900024414062;10.389447212219238;13.374829292297363
E01;21.200107574462891;-1.7190128564834595;4.5548858642578125;19.106178283691406;-2.9183626174926758;8.9375200271606445
E02;21.343269348144531;-4.9697012901306152;9.6777801513671875;19.349391937255859;-8.1586542129516602;19.384792327880859
E03;22.795333862304688;-9.1019268035888672;15.201979637145996;22.222454071044922;-15.201076507568359;27.42219352722168
E04;23.431976318359375;-9.2068614959716797;15.204787254333496;23.994804382324219;-15.897750854492188;28.65460205078125
E05;38.3779296875;-3.6981701850891113;7.877957820892334;51.776626586914062;-5.9421958923339844;15.702486038208008
E06;38.933113098144531;-10.224834442138672;19.019126892089844;52.233146667480469;-17.028450012207031;37.843852996826172
E07;38.922359466552734;-16.235530853271484;28.862279891967773;52.340415954589844;-26.943386077880859;51.784961700439453
E08;39.072345733642578;-22.199943542480469;37.066024780273438;53.102462768554688;-35.919219970703125;54.900096893310547
E09;60.82196044921875;-1.9549727439880371;2.5082111358642578;79.391738891601562;-1.4661550521850586;2.3576259613037109
E10;60.809783935546875;-5.3296685218811035;9.3802690505981445;79.118110656738281;-4.7313570976257324;10.615682601928711
E11;61.141220092773438;-9.1757478713989258;15.912687301635742;78.914337158203125;-8.3927516937255859;17.417716979980469
E12;61.509750366210938;-18.687932968139648;33.84912109375;78.860733032226562;-20.44624137878418;43.790351867675781
E13;69.721656799316406;-16.382335662841797;-19.23060417175293;87.839797973632812;-17.422794342041016;-18.535160064697266
E14;63.227676391601562;27.587949752807617;-20.938814163208008;83.929656982421875;21.888256072998047;-19.169271469116211
E15;76.437126159667969;-0.01430511474609375;29.420614242553711;90.809455871582031;-0.65129995346069336;27.009714126586914
E16;51.973899841308594;2.082526683807373;-3.6451816558837891;71.170257568359375;1.7676949501037598;-4.0500283241271973
E17;60.561698913574219;24.16810417175293;9.5636005401611328;78.653938293457031;22.34271240234375;9.5328092575073242
E18;66.295173645019531;-19.744932174682617;13.285923004150391;82.029731750488281;-18.659353256225586;12.815725326538086
E19;54.868515014648438;7.9585609436035156;-33.693695068359375;75.920814514160156;3.5037100315093994;-33.942234039306641
E20;42.918598175048828;35.794647216796875;41.659420013427734;57.120323181152344;49.683391571044922;56.897789001464844
E21;39.665676116943359;18.731891632080078;28.115118026733398;52.368804931640625;31.879871368408203;48.596675872802734
E22;51.419235229492188;18.809587478637695;25.816047668457031;66.897331237792969;20.612775802612305;36.611591339111328
F01;13.509479522705078;-2.7148871421813965;-0.9926140308380127;6.4940567016601562;-3.3403561115264893;-0.94655156135559082
F02;14.162090301513672;-7.4735879898071289;1.0214686393737793;7.4104537963867188;-7.6856389045715332;1.6060829162597656
F03;15.606851577758789;-11.310033798217773;2.3712515830993652;10.382219314575195;-14.26685619354248;5.9904932975769043
F04;16.634143829345703;-12.022405624389648;2.5381147861480713;12.396633148193359;-16.027263641357422;7.0492029190063477
F05;30.095493316650391;-6.8920702934265137;0.059473514556884766;38.30377197265625;-13.04823112487793;-0.16639828681945801
F06;30.367630004882812;-15.604212760925293;3.3503115177154541;39.168060302734375;-27.451156616210938;7.0738077163696289
F07;30.847793579101562;-22.947921752929688;6.2600555419921875;40.912757873535156;-35.727264404296875;14.371603965759277
F08;31.634952545166016;-29.213964462280273;9.7976627349853516;43.383228302001953;-40.411354064941406;23.187982559204102
F09;60.397018432617188;-2.324223518371582;-3.4956812858581543;79.575035095214844;-2.4944543838500977;-3.6907434463500977
F10;60.451019287109375;-6.9875717163085938;-1.4579296112060547;79.384086608886719;-7.2436928749084473;-1.6331672668457031
F11;61.00299072265625;-11.542588233947754;0.51410198211669922;79.591293334960938;-11.265575408935547;-0.25763511657714844
F12;61.585525512695312;-24.255126953125;5.4082155227661133;79.369873046875;-26.045352935791016;3.0618786811828613
F13;66.699256896972656;-19.100458145141602;-23.052549362182617;85.543136596679688;-22.523344039916992;-22.260248184204102
F14;58.561012268066406;34.251510620117188;-24.494684219360352;80.414459228515625;28.605430603027344;-24.452316284179688
F15;75.11334228515625;0.54630637168884277;36.996078491210938;89.880058288574219;-0.35229325294494629;35.939632415771484
F16;45.276653289794922;2.4385154247283936;-3.9753556251525879;63.521842956542969;2.8370022773742676;-5.4584622383117676
F17;55.920005798339844;29.268383026123047;12.347412109375;74.445915222167969;28.069168090820312;12.514316558837891
F18;62.288070678710938;-23.319452285766602;16.304470062255859;78.557144165039062;-24.632572174072266;18.271636962890625
F19;47.997421264648438;10.641992568969727;-40.031112670898438;70.287368774414062;3.6311745643615723;-42.951023101806641
F20;50.452499389648438;8.7705249786376953;14.161216735839844;67.199226379394531;10.228157043457031;20.996391296386719
